id,LD,TTR,CTTR,RTTR,LogTTR,Uber,LV,VV1,SVV1,CVV1,VV2,NV,AdjV,AdvV,ModV,MTLD,AWL,NumChar,NumSyll,MLC,MLS,MLT,C/S,T/S,C/T,CT/T,DC/C,DC/T,CP/C,CP/T,CN/C,CN/T,VP/T,NumNP,NumVP,NumPP,NPSize,VPSize,PPSize,NumDC,NumCT,CoOrd,NumSBAR,TreeHeight,TRAD_Kincaid,TRAD_Coleman
BitKS3_science_organisms_behaviour_health_behaviour_revise1,0.604651,0.69,3.68,5.21,0.91,44.78,0.884615,0.83,4.16,1.44,0.2,0.58,0.16,0,0.16,4.09,0.093023,5.62962963,1.576923,28,1.857143,5.6,0.14,0.71,0.197183099,0.1,0.5,0.1,1,0.2,7,1.4,0.8,1.28,0.57,0.21,1.44,1.87,2,0.071428571,0.071428571,0.14,0.07,4.57,11.57,12.04
BitKS3_science_organisms_behaviour_health_cells_systems_activity,0.880952,0.78,3.75,5.3,0.93,59.8,0.864865,1.1,12.1,2.45,0.47,0.39,0.13,0,0.13,8.29,0.071429,4.675675676,1.486486,9.19,7.4,5.11,1,1.8,0.555555556,0.22,0.4,0.22,0,0,0.8,0.44,1.22,2.4,2.2,0.6,1.5,1.81,2,0.4,0.4,0,0.8,7,7.55,3.43
BitKS3_maths_shape_space_polygons_revise4,0.659574,0.59,3.07,4.35,0.86,30.41,0.580645,1,2,1,0.09,0.68,0.18,0.04,0.22,4.45,0.021277,4.454545455,1.870968,27,3.875,13.5,0.25,0.5,0.5,0,0,0,0.5,0.25,4,2,0.5,1.87,0.25,0.62,2.13,2,2,0,0,0.125,0,5,5.43,5.36
BitKS3_science_energy_electricity_forces_electric_current_voltage_activity,0.906977,0.8,3.85,5.45,0.94,67.32,0.871795,1.2,14.4,2.68,0.5,0.45,0.04,0,0.04,8.29,0.046512,4.58974359,1.461538,15.33,9.75,4.18,0.75,2.75,0.272727273,0,0,0,0.33,0.09,1,0.27,1.09,2.75,3,0.75,1.54,1.83,2.33,0,0,0.2475,0.25,8.25,7.84,4.8
BitKS3_science_organisms_behaviour_health_variation_classification_activity,0.883721,0.82,4.02,5.68,0.95,79.44,0.894737,1.11,11.11,2.35,0.38,0.42,0.15,0.03,0.19,8.45,0.069767,4.894736842,1.552632,15.66,7.6,3.61,0.6,2.6,0.230769231,0,0,0,0.33,0.07,1,0.23,0.76,1.8,2,0.4,2.11,1.9,2,0,0,0.198,0.2,7,8.53,4.26
BitKS3_maths_algebra_number_patterns_revise1,0.586957,0.59,3.25,4.6,0.87,32.04,0.703704,1,4,1.41,0.14,0.77,0.03,0.03,0.07,3.63,0.086957,4.857142857,1.666667,30.5,1.6875,15.25,0.12,0.25,0.48,0.25,0.5,0.25,0.5,0.25,5,2.5,0.75,1.37,0.18,0.12,1.63,2,2,0.0625,0.0625,0.06,0.06,4.43,4.45,6.02
BitKS3_science_chemical_material_behaviour_behaviour_of_matter_revise1,0.702128,0.69,3.68,5.21,0.91,44.78,0.848485,0.83,4.16,1.44,0.19,0.69,0.03,0.03,0.07,6.19,0.106383,5.176470588,1.757576,14,3.3,5.09,0.4,1.1,0.363636364,0,0,0,1,0.36,1,0.36,0.81,1.6,0.9,0.4,1.75,2,2,0,0,0.4,0.1,5,8.42,5.46
BitKS3_science_organisms_behaviour_health_diet_drugs_revise2,0.553191,0.66,3.74,5.29,0.9,42.33,0.884615,1.33,5.33,1.63,0.17,0.6,0.17,0.04,0.21,4.08,0.042553,5.259259259,1.730769,15.75,1.529412,10.5,0.23,0.35,0.657142857,0.16,0.25,0.16,0.25,0.16,1.75,1.16,0.66,1.47,0.23,0.11,1.56,2,2,0.058823529,0.058823529,0.0575,0.05,4.35,9.52,4.65
BitKS3_english_reading_atmosphere_setting_revise1,0.695652,0.66,3.49,4.94,0.89,39.09,0.75,0.75,2.25,1.06,0.12,0.6,0.16,0.08,0.24,4.59,0.130435,5.181818182,1.8125,18.66,2.909091,6.22,0.27,0.81,0.333333333,0,0,0,1.33,0.44,2.33,0.77,0.77,1.63,0.63,0.27,1.61,2,2,0,0,0.3591,0,5.18,7.67,5.78
BitKS3_maths_number_fractions_revise1,0.595745,0.61,3.41,4.82,0.88,34.79,0.714286,1,7,1.87,0.25,0.51,0.22,0,0.22,4.03,0.085106,5.689655172,1.75,31,1.75,3.87,0.12,1,0.12,0,0,0,2,0.25,3.5,0.43,0.56,1.31,0.56,0.12,1.33,2.11,2,0,0,0.24,0,4.68,9.28,7.77
BitKS3_maths_shape_space_circles_revise1,0.708333,0.61,3.24,4.58,0.87,33.38,0.764706,1,6,1.73,0.25,0.66,0.04,0,0.04,5.18,0.145833,4.111111111,1.5,55,3.4,7.85,0.11,0.77,0.142857143,0,0,0,2,0.28,4,0.57,1.57,1.77,1.22,0.22,1.87,2.18,2,0,0,0.22,0.11,5.66,4.36,3.25
BitKS3_maths_shape_space_triangles_bearings_revise1,0.7,0.56,3.06,4.33,0.86,29.23,0.685714,0.83,4.16,1.44,0.22,0.68,0,0,0,4.73,0.08,4.694444444,1.257143,19.33,3.888889,6.44,0.33,1,0.33,0,0,0,0.33,0.11,3.66,1.22,1.22,2.22,1.22,0.11,1.55,2,2,0,0,0.1089,0.11,5.44,6.5,5.24
BitKS3_english_writing_planning_revise1,0.574074,0.56,3.28,4.64,0.86,31.17,0.806452,1,8,2,0.3,0.65,0,0.03,0.03,4.76,0.092593,5.375,1.6875,67,2.214286,6.7,0.07,0.71,0.098591549,0.1,1,0.1,4,0.4,4,0.4,0.8,1.28,0.57,0.14,1.83,2,2,0.071428571,0.071428571,0.28,0.14,4.5,9.52,6.25
BitKS3_maths_shape_space_triangles_bearings_revise3,0.666667,0.73,4.01,5.68,0.92,54.04,0.852941,1,9,2.12,0.36,0.4,0,0.16,0.16,5.58,0.078431,4.142857143,1.264706,15,3.5,7.5,0.4,0.8,0.5,0,0,0,0.25,0.12,0.25,0.12,1.87,1.7,1.5,0.1,1.47,2.06,2,0,0,0.1,0,5.5,4.21,1.13
BitKS3_science_organisms_behaviour_health_cells_systems_revise2,0.72549,0.55,2.97,4.2,0.85,27.72,0.621622,2.66,21.33,3.26,0.3,0.53,0.11,0.03,0.15,5.42,0.019608,4.894736842,1.405405,11.6,4.625,6.44,0.62,1.12,0.553571429,0,0,0,0.2,0.11,2.2,1.22,0.88,2.37,1,0.5,1.63,2,2,0,0,0.124,0,5.75,9.01,2.64
BitKS3_english_writing_planning_revise7,0.7,0.71,3.86,5.46,0.91,48.91,0.8,0.85,5.14,1.6,0.3,0.45,0.15,0.05,0.2,4.8,0.08,4.277777778,1.285714,14.75,3.5,9.83,0.4,0.6,0.666666667,0.33,0.5,0.33,0,0,2.25,1.5,1.16,1.9,0.7,0.4,1.68,2.14,2,0.2,0.2,0,0.3,5.09,4.74,0.81
BitKS3_maths_handling_data_collecting_recording_revise2,0.705882,0.68,3.74,5.29,0.9,44.02,0.805556,0.87,6.12,1.75,0.38,0.44,0.05,0,0.05,4.87,0.039216,3.783783784,1.305556,12,3.6,8.57,0.5,0.7,0.714285714,0.42,0.6,0.42,0,0,1.8,1.28,1.57,2.2,1.1,0.4,1.22,2.36,2,0.3,0.3,0,0.3,6.2,1.49,1.12
BitKS3_maths_number_multiplication_revise1,0.74,0.7,3.74,5.29,0.91,46.15,0.810811,0.87,6.12,1.75,0.28,0.52,0.16,0,0.16,7.72,0.06,5,1.769231,28.5,4.75,6.33,0.25,1.12,0.223214286,0.22,1,0.22,1.5,0.33,4,0.88,1.11,2.12,1.25,0.5,1.7,2.1,2,0.25,0.25,0.375,0.12,6.62,10.42,7.11
BitKS3_maths_number_percentages_revise1,0.586207,0.53,3.06,4.34,0.85,28.14,0.647059,2,12,2.44,0.27,0.72,0,0,0,5.99,0.137931,4.263157895,1.558824,13,4.25,8.12,0.62,1,0.62,0.25,0.4,0.25,0,0,1.8,1.12,0.87,2.5,0.87,0.62,1.75,2.42,2.2,0.25,0.25,0,0.25,5.5,5.72,3.22
BitKS3_maths_number_ratio_revise1,0.745098,0.66,3.65,5.16,0.9,41.34,0.736842,1.14,9.14,2.13,0.28,0.57,0.1,0.03,0.14,5.58,0.137255,4.102564103,1.564103,15,4.75,5.45,0.44,1.22,0.360655738,0,0,0,0.25,0.09,1.75,0.63,0.81,2.33,1,0.66,1.42,2.11,2,0,0,0.11,0,6.11,3.67,3.45
BitKS3_science_energy_electricity_forces_magnets_electric_effects_revise1,0.603774,0.62,3.62,5.13,0.88,37.85,0.875,0.85,5.14,1.6,0.19,0.61,0.09,0.03,0.12,4.3,0.075472,5.666666667,1.875,11.16,2.133333,6.7,0.4,0.66,0.606060606,0.2,0.33,0.2,0.16,0.1,1.5,0.9,0.9,1.53,0.6,0.13,1.47,1.88,2,0.133333333,0.133333333,0.064,0.13,4.8,11.92,10.19
BitKS3_science_organisms_behaviour_health_disease_revise1,0.66,0.63,3.53,4.99,0.89,37.77,0.757576,1,7,1.87,0.29,0.62,0.04,0.04,0.08,4.94,0.06,4.852941176,1.454545,20.33,2.916667,12.2,0.25,0.41,0.609756098,0.4,0.66,0.4,0.66,0.4,1.66,1,1.2,1.75,0.5,0.16,1.42,2.33,2,0.166666667,0.166666667,0.165,0.16,4.91,7.97,5.59
BitKS3_maths_shape_space_transformations2_revise1,0.745098,0.5,2.73,3.87,0.83,24.18,0.578947,1.5,9,2.12,0.2,0.72,0.06,0,0.06,5.58,0.117647,5.307692308,1.631579,15,3.8,5.45,0.4,1.1,0.363636364,0,0,0,0,0,1.75,0.63,0.72,2,0.8,0.7,1.65,2.12,2,0,0,0,0,5.5,9.81,4.01
BitKS3_maths_measures_area_revise1,0.622642,0.63,3.65,5.16,0.89,38.83,0.757576,1.5,9,2.12,0.21,0.64,0.14,0,0.14,4.7,0.09434,4.314285714,1.242424,13.2,2.428571,6,0.35,0.78,0.448717949,0.09,0.2,0.09,0.2,0.09,2.4,1.09,0.72,1.64,0.57,0.21,1.6,1.62,2,0.071428571,0.071428571,0.07,0.07,4.57,5.75,1.75
BitKS3_science_organisms_behaviour_health_life_processes_revise1,0.561404,0.61,3.72,5.26,0.88,38.04,0.84375,1.66,8.33,2.04,0.16,0.74,0.09,0,0.09,3.88,0.070175,6.272727273,2.15625,14.6,1.882353,7.3,0.29,0.58,0.5,0.1,0.2,0.1,0.4,0.2,1.4,0.7,0.6,1.29,0.35,0.05,2.18,1.5,2,0.058823529,0.058823529,0.116,0.05,4.35,11.81,9.15
BitKS3_maths_handling_data_probability_revise1,0.636364,0.62,3.66,5.17,0.88,37.9,0.742857,1.33,10.66,2.3,0.25,0.61,0.12,0,0.12,4.4,0.054545,5.916666667,2.171429,11.5,2.333333,4.92,0.4,0.93,0.430107527,0.14,0.33,0.14,0.16,0.07,1.66,0.71,0.78,1.53,0.73,0.2,1.3,1.81,2,0.133333333,0.133333333,0.064,0.13,5.33,11.9,10.77
BitKS3_maths_number_approximation_revise1,0.660377,0.63,3.65,5.16,0.89,38.83,0.8,1.14,9.14,2.13,0.25,0.54,0.19,0,0.19,4.7,0.09434,5.611111111,1.914286,16.5,2.571429,5.07,0.28,0.92,0.304347826,0,0,0,0.25,0.07,3.25,1,0.69,1.57,0.64,0.35,1.54,1.77,2,0,0,0.07,0,5.21,11.58,8.93
BitKS3_maths_shape_space_2d_shapes_revise1,0.709091,0.65,3.65,5.16,0.89,39.96,0.74359,1,6,1.73,0.18,0.62,0.15,0,0.15,5.08,0.036364,5.35,1.384615,10.5,4.333333,4.84,0.66,1.44,0.458333333,0.07,0.16,0.07,0.16,0.07,2.33,1.07,0.84,2.44,1.22,0.55,1.5,1.9,2,0.111111111,0.111111111,0.1056,0.11,6.55,12.36,6.93
BitKS3_maths_shape_space_2d_shapes_revise3,0.811321,0.64,3.49,4.94,0.89,37.79,0.697674,1.4,9.8,2.21,0.25,0.67,0,0.03,0.03,5.5,0.037736,4.727272727,1.325581,11.8,6.142857,6.55,0.71,1.28,0.5546875,0.11,0.2,0.11,0.4,0.22,0.8,0.44,1.33,2.71,1.71,0.57,1.63,2.08,2,0.142857143,0.142857143,0.284,0.28,6.42,9.57,1.04
BitKS3_english_reading_summarising_revise3,0.839286,0.71,3.92,5.55,0.91,50.31,0.744681,0.88,7.11,1.88,0.29,0.29,0.18,0.14,0.33,6.58,0.107143,3.625,1.234043,12,9.4,8.57,1,1.4,0.714285714,0.28,0.4,0.28,0.2,0.14,3,2.14,2.14,2.8,3,0.6,1.5,2.2,2,0.4,0.4,0.2,0.4,7.4,3.98,3.87
BitKS3_english_speaking_listening_index,0.890909,0.34,1.85,2.62,0.73,15.48,0.367347,4.8,115.2,7.58,0.64,0.35,0,0,0,4.21,0.109091,6.12244898,1.959184,58,12.25,11.6,0.25,1.25,0.2,0,0,0,10,2,28,5.6,3.2,2.5,4,0.5,2.1,2.75,2,0,0,2.5,0,9.25,18.33,11.94
BitKS3_maths_number_order_operation_revise1,0.711864,0.73,4.15,5.87,0.92,56.02,0.785714,0.85,5.14,1.6,0.22,0.55,0.14,0.03,0.18,8.58,0.067797,4.355555556,1.452381,21.33,7,8,0.5,1.33,0.37593985,0.12,0.33,0.12,0,0,1.33,0.5,1.25,2.33,1.66,0.66,1.5,2.2,2,0.166666667,0.166666667,0,0.16,7,8.22,4.96
BitKS3_game_questionaut_index,0.789474,0.76,4.38,6.2,0.93,66.41,0.888889,1,10,2.23,0.27,0.66,0.05,0,0.05,5.99,0.070175,5.155555556,1.391304,21.66,5,4.33,0.33,1.66,0.198795181,0,0,0,0.66,0.13,2.33,0.46,1.06,1.66,1.77,0.44,2.13,1.87,2,0,0,0.2178,0.11,5.55,10.34,4.29
BitKS3_maths_number_whole_numbers_revise1,0.557377,0.67,4.05,5.73,0.9,46.17,0.882353,0.9,9.09,2.13,0.38,0.42,0.11,0.03,0.15,5.13,0.032787,4.585365854,1.647059,18.25,2.615385,5.21,0.3,1.07,0.280373832,0.07,0.25,0.07,1,0.28,2.25,0.64,0.85,1.76,0.92,0.3,1.21,2.5,2,0.076923077,0.076923077,0.3,0.07,5.46,6.95,6.58
BitKS3_maths_algebra_coordinates_revise3,0.651515,0.58,3.53,4.99,0.87,34.12,0.697674,1.33,10.66,2.3,0.27,0.51,0.1,0.1,0.2,5.85,0.075758,4.695652174,1.651163,37,4.777778,9.25,0.22,0.88,0.25,0.12,0.5,0.12,0.5,0.12,5.5,1.37,1.25,2.11,1.11,0.77,1.42,1.9,2,0.111111111,0.111111111,0.11,0.11,6,8.31,2.34
BitKS3_maths_shape_space_angles_revise5,0.693548,0.57,3.44,4.86,0.87,33.09,0.55814,1.16,8.16,2.02,0.29,0.66,0.04,0,0.04,4.12,0.016129,4.244444444,1.255814,35.5,4.3,14.2,0.2,0.5,0.4,0.4,1,0.4,0,0,6,2.4,1.4,2.2,0.7,0.6,1.63,2.28,2,0.2,0.2,0,0.4,5.4,5.2,-1.02
BitKS3_maths_shape_space_constructions_locus_revise7,0.689655,0.52,3.06,4.33,0.84,27.55,0.575,1.75,12.25,2.47,0.25,0.67,0.07,0,0.07,4.4,0.017241,3.56097561,1.214286,13.8,3.333333,6.9,0.41,0.83,0.493975904,0,0,0,0,0,2.2,1.1,0.7,1.91,0.58,0.66,1.6,2,2,0,0,0,0,5.75,-0.15,-2.36
BitKS3_science_energy_electricity_forces_forces_revise1,0.627119,0.56,3.42,4.84,0.86,32.14,0.648649,1.4,9.8,2.21,0.21,0.63,0.09,0.03,0.12,4.31,0.033898,4.605263158,1.459459,9.37,2.176471,6.81,0.47,0.64,0.734375,0.09,0.25,0.18,0.37,0.27,0.87,0.63,1.09,1.52,0.7,0.11,1.57,1.75,2,0.058823529,0.117647059,0.1739,0.11,4.64,5.61,2.36
BitKS3_english_shakespeare_set_scenes_the_tempest_extract2_revise1,0.627119,0.69,4.29,6.07,0.91,52.03,0.918919,1.09,13.09,2.55,0.38,0.51,0.03,0.06,0.09,4.36,0.084746,4.763157895,1.594595,12.66,2.055556,5.42,0.33,0.77,0.428571429,0.21,0.5,0.21,0.33,0.14,0.83,0.35,1.14,1.38,0.88,0.11,1.36,1.87,2,0.166666667,0.166666667,0.1089,0.16,5,5.03,3.7
BitKS3_maths_handling_data_representing_data_revise7,0.689655,0.63,3.77,5.34,0.89,39.84,0.75,0.83,4.16,1.44,0.17,0.58,0.1,0.1,0.2,4.12,0.051724,4.880952381,1.575,23.66,2.857143,10.14,0.21,0.5,0.42,0,0,0,0,0,4.66,2,1,1.71,0.5,0.5,1.54,2.14,2,0,0,0,0,5.42,7.67,3.99
BitKS3_maths_measures_index,0.842105,0.49,2.76,3.9,0.82,24.2,0.5,1.66,16.66,2.88,0.21,0.7,0.04,0.02,0.06,4.52,0.140351,6.145833333,1.895833,9,6.857143,3.31,1,2.71,0.36900369,0,0,0,0.14,0.05,0.42,0.15,0.73,2.14,2,0.28,2.53,1.71,2,0,0,0.14,0,6.14,16.62,10.14
BitKS3_maths_shape_space_symmetry_revise1,0.793103,0.63,3.65,5.16,0.89,38.83,0.695652,0.5,1.5,0.86,0.1,0.53,0.17,0.07,0.25,4.7,0.034483,4.191489362,1.456522,13.2,5.111111,6.6,0.55,1.11,0.495495495,0.1,0.2,0.1,0.4,0.2,1.8,0.9,1.3,2.22,1.44,0.55,1.65,2.3,2,0.111111111,0.111111111,0.22,0.11,5.77,5.49,3.78
BitKS3_english_writing_explore_imagine_entertain_revise1,0.728814,0.66,3.94,5.57,0.9,44.04,0.813953,1.42,14.28,2.67,0.31,0.4,0.21,0.06,0.28,5.01,0.067797,4.590909091,1.674419,17.75,3.307692,6.45,0.3,0.84,0.357142857,0.09,0.25,0.09,0.75,0.27,2,0.72,1.09,1.38,0.92,0.15,1.5,2.5,2,0.076923077,0.076923077,0.225,0.07,5.46,6.5,5.53
BitKS3_game_spherox_index,0.810345,0.73,4.28,6.06,0.92,57.9,0.851064,1,13,2.54,0.33,0.64,0.02,0,0.02,6.24,0.051724,4.744680851,1.297872,13.6,5.222222,3.57,0.5,1.9,0.263157895,0,0,0,0.2,0.05,0.8,0.21,0.94,1.7,1.8,0.3,1.94,1.72,2,0,0,0.1,0.1,5.8,7.58,2.81
BitKS3_maths_algebra_linear_sequences_revise2,0.745763,0.56,3.28,4.64,0.86,31.17,0.590909,1.12,10.12,2.25,0.34,0.34,0.3,0,0.3,5.36,0.050847,4.212765957,1.363636,16.75,5,7.44,0.44,1,0.44,0.11,0.25,0.11,0.75,0.33,3,1.33,1.11,2,1.11,0.33,2.05,2.2,2.33,0.111111111,0.111111111,0.33,0.11,5.88,5.6,-0.86
BitKS3_maths_shape_space_angles_revise1,0.66129,0.59,3.64,5.16,0.87,35.78,0.707317,0.88,7.11,1.88,0.24,0.48,0.18,0.03,0.21,4.79,0.064516,4.666666667,1.560976,12.66,2.733333,5.42,0.4,0.93,0.430107527,0.21,0.5,0.21,0.33,0.14,1.5,0.64,0.92,1.6,0.86,0.13,1.54,2,2,0.2,0.2,0.132,0.2,5,6.95,5.5
BitKS3_english_reading_structure_revise1,0.693548,0.68,4.16,5.88,0.91,48.33,0.790698,1,7,1.87,0.23,0.53,0.1,0.06,0.16,4.73,0.096774,4.181818182,1.372093,15,3.071429,9.37,0.35,0.57,0.614035088,0.25,0.4,0.25,0.2,0.12,1.4,0.87,1.25,1.78,0.71,0.28,1.64,2,2,0.142857143,0.142857143,0.07,0.14,5,2.94,1.8
BitKS3_english_writing_formal_informal_revise1,0.723077,0.58,3.53,4.99,0.87,34.12,0.638298,0.75,4.5,1.5,0.2,0.53,0.13,0.06,0.2,5.85,0.076923,4.5,1.395833,37,4.7,12.33,0.2,0.6,0.333333333,0,0,0,0.5,0.16,4.5,1.5,2.16,1.8,1.3,0.2,1.83,2.15,2,0,0,0.1,0.3,5.7,6.8,2.13
BitKS3_game_elemental_index,0.790323,0.72,4.31,6.09,0.92,56.99,0.816327,0.9,9.09,2.13,0.27,0.61,0.08,0,0.08,4.95,0.064516,4.632653061,1.42,14,5.444444,4.66,0.55,1.66,0.331325301,0.06,0.2,0.06,0.4,0.13,1,0.33,1.06,1.88,1.77,0.55,1.82,1.75,2,0.111111111,0.111111111,0.22,0.22,5.66,8.1,3.44
BitKS3_science_chemical_material_behaviour_particle_model_revise1,0.703125,0.64,3.91,5.54,0.89,41.76,0.733333,0.66,4,1.41,0.19,0.64,0.03,0.03,0.06,4.73,0.046875,4.760869565,1.533333,15,3.214286,8.33,0.38,0.69,0.550724638,0.33,0.6,0.33,0.4,0.22,2,1.11,1.44,1.69,1,0.38,1.63,2,2,0.230769231,0.230769231,0.152,0.3,5.3,7.56,3.27
BitKS3_game_gutinstinct_english,0.810345,0.8,4.73,6.69,0.94,80.88,0.914894,1,12,2.44,0.3,0.56,0.1,0.02,0.12,6.4,0.051724,4.723404255,1.404255,11.66,5.333333,3.5,0.54,1.81,0.298342541,0.1,0.16,0.05,0.16,0.05,0.83,0.25,0.9,1.36,1.63,0.27,1.93,1.72,2,0.181818182,0.090909091,0.0864,0.18,5.45,6.96,2.99
BitKS3_maths_measures_time_revise1,0.703125,0.75,4.6,6.5,0.93,66.46,0.888889,1,8,2,0.23,0.52,0.17,0.02,0.2,5.85,0.03125,4.152173913,1.478261,14.8,4.272727,14.8,0.45,0.45,1,0.6,0.6,0.6,0.2,0.2,2.4,2.4,2,2.18,0.9,0.27,1.45,2.2,1.66,0.272727273,0.272727273,0.09,0.45,5.36,5.42,3.22
BitKS3_science_index,0.726027,0.69,4.32,6.11,0.91,51.61,0.867925,0.85,5.14,1.6,0.14,0.7,0.07,0.04,0.12,6.13,0.09589,5.603773585,1.849057,19.5,8.833333,7.8,0.66,1.66,0.397590361,0.2,0.5,0.2,1.25,0.5,5.5,2.2,1,3.16,1.66,0.5,1.94,2.2,2,0.333333333,0.333333333,0.825,0.33,8.16,13.28,8.24
BitKS3_english_index,0.768116,0.63,3.86,5.46,0.89,40.81,0.754717,1.4,9.8,2.21,0.17,0.67,0.1,0.05,0.15,5.85,0.15942,5.79245283,1.811321,74,9,24.66,0.16,0.5,0.32,0,0,0,8,2.66,18,6,1.66,3,0.83,1.16,2.11,2.8,2,0,0,1.28,0,6.66,16.62,9.94
BitKS3_english_reading_text_types_revise2,0.712121,0.7,4.35,6.15,0.91,53.17,0.851064,1.18,15.36,2.77,0.41,0.38,0.09,0.09,0.19,5.37,0.030303,4.6875,1.659574,9.62,3.916667,7,0.66,0.91,0.725274725,0.27,0.37,0.27,0.25,0.18,1.62,1.18,1.27,2,1.16,0.16,1.37,2.14,2,0.25,0.25,0.165,0.25,6.25,6.07,4.89
BitKS3_maths_number_whole_numbers_revise2,0.522388,0.49,3.02,4.27,0.83,26.38,0.485714,2,8,2,0.26,0.73,0,0,0,4.73,0.089552,3.098039216,1.314286,25,3.888889,10.71,0.33,0.77,0.428571429,0.14,0.33,0.14,0.66,0.28,6.66,2.85,0.42,2.33,0.33,0.66,1.42,2,2,0.111111111,0.111111111,0.2178,0.11,6.33,0.25,-1.98
BitKS3_maths_shape_space_symmetry_revise3,0.790323,0.6,3.6,5.1,0.88,36.23,0.653061,1,3,1.22,0.11,0.59,0.07,0.18,0.25,5.64,0,4.510204082,1.306122,23.66,5,17.75,0.3,0.4,0.75,0.5,0.66,0.5,1,0.75,3.33,2.5,1.75,2.29,0.7,0.7,1.6,2.71,2,0.2,0.2,0.3,0.2,5.09,6.05,4.96
BitKS3_science_energy_electricity_forces_energy_transfer_storage_revise1,0.650794,0.64,4.05,5.73,0.89,43.62,0.829268,0.75,4.5,1.5,0.17,0.54,0.2,0.02,0.22,4.95,0.190476,5.19047619,1.906977,13.16,2.470588,7.9,0.35,0.58,0.603448276,0.2,0.33,0.2,0.33,0.2,2,1.2,1.1,1.52,0.64,0.29,1.5,1.9,2,0.117647059,0.117647059,0.1155,0.17,5,9.51,8.96
BitKS3_english_shakespeare_summaries_the_tempest_revise8,0.746032,0.76,4.65,6.58,0.93,67.92,0.851064,1,9,2.12,0.3,0.6,0.03,0.06,0.1,5.25,0.047619,4.625,1.446809,15,4.363636,10.71,0.41,0.58,0.706896552,0.14,0.2,0.14,0.2,0.14,1.4,1,1.57,2,0.91,0.41,1.45,1.9,2,0.083333333,0.083333333,0.082,0.25,5.58,6.99,1.89
BitKS3_english_speaking_listening_speaking_revise1,0.712121,0.65,4.08,5.77,0.9,44.67,0.787234,0.81,7.36,1.91,0.29,0.54,0.06,0.03,0.09,4.89,0.075758,4.75,1.489362,39,3.615385,7.09,0.15,0.84,0.178571429,0,0,0,2.5,0.45,5.5,1,0.9,1.69,0.76,0.38,1.9,2.2,2.6,0,0,0.375,0,5.15,8.11,4.02
BitKS3_maths_shape_space_constructions_locus_revise1,0.692308,0.58,3.65,5.17,0.87,35.3,0.666667,0.8,3.2,1.26,0.13,0.73,0.06,0.03,0.1,4.51,0.092308,4.456521739,1.333333,19.75,3,7.9,0.26,0.66,0.393939394,0,0,0,0.5,0.2,2.5,1,0.8,1.93,0.53,0.46,1.51,2.25,2,0,0,0.13,0,4.86,6.67,4.61
BitKS3_maths_shape_space_constructions_locus_revise2,0.777778,0.65,3.97,5.61,0.9,43.9,0.734694,1.5,18,3,0.38,0.48,0.12,0,0.12,4.62,0.015873,3.82,1.306122,12.16,4.454545,7.3,0.54,0.9,0.6,0.2,0.33,0.2,0.16,0.1,3.16,1.9,1.3,2.09,1.18,0.63,1.6,2.07,2,0.181818182,0.181818182,0.0864,0.18,6,2.14,1.68
BitKS3_science_chemical_material_behaviour_particle_model_revise6,0.754386,0.62,3.62,5.13,0.88,37.85,0.674419,0.8,3.2,1.26,0.12,0.45,0.19,0.19,0.38,4.76,0.070175,5.454545455,1.697674,16.75,3.909091,6.09,0.36,1,0.36,0.09,0.25,0.09,0.75,0.27,2.5,0.9,0.81,1.81,0.81,0.36,1.7,2.44,2,0.090909091,0.090909091,0.27,0.09,5.45,10.37,4.68
BitKS3_english_reading_sentences_revise1,0.738462,0.67,4.19,5.92,0.9,48.06,0.833333,0.58,4.08,1.42,0.19,0.47,0.08,0.11,0.19,5.37,0.107692,4.591836735,1.479167,11,3.692308,4.81,0.53,1.23,0.430894309,0.12,0.28,0.12,0.57,0.25,0.85,0.37,1.12,1.69,1.38,0.23,1.54,1.88,2,0.153846154,0.153846154,0.3021,0.15,5.76,6.21,3.25
BitKS3_english_writing_analyse_review_comment_revise1,0.746269,0.65,4.05,5.73,0.9,44.79,0.76,1.13,19.26,3.1,0.5,0.38,0.08,0.02,0.11,5.31,0.149254,5.078431373,1.56,38,5,8.44,0.2,0.9,0.222222222,0.11,0.5,0.11,2,0.44,3,0.66,2.11,1.9,1.9,0.3,1.57,2.57,2,0.1,0.1,0.4,0.1,5.8,9.97,5.61
BitKS3_game_english_index,0.769231,0.78,4.76,6.74,0.94,76.03,0.84,1,15,2.73,0.36,0.53,0.04,0.02,0.07,5.19,0.046154,4.764705882,1.358491,12.33,5.1,4.11,0.6,1.8,0.333333333,0.05,0.16,0.05,0.16,0.05,1,0.33,1.11,2,2,0.3,1.7,1.9,2,0.1,0.1,0.096,0.2,5.9,8.76,3.26
BitKS3_game_whack_index,0.8125,0.73,4.46,6.32,0.92,61.05,0.826923,0.9,9.09,2.13,0.25,0.62,0.1,0,0.1,5.78,0.046875,4.769230769,1.461538,24.33,5.2,4.29,0.3,1.7,0.176470588,0,0,0,1,0.17,3,0.52,1,1.8,1.7,0.3,2.05,1.88,2,0,0,0.3,0.1,5.6,8.07,3.42
